# orbit data saved at Fri Nov 18 17:20:19 2016
#       zpos [m]                x [mm]                 y [mm]        
  9.77980070000000e+01   1.18887540759958e+00   1.17610634795571e+00
  9.79875840000000e+01   1.02007809658249e+00   1.19118768949973e+00
  9.80449880000000e+01   9.68966195657673e-01   1.19575432643349e+00
  9.80449880000000e+01   9.68966195657673e-01   1.19575432643349e+00
  9.87855300000000e+01   3.09595605896183e-01   1.25466636127785e+00
  9.88855300000000e+01   2.20556687136478e-01   1.26262162037785e+00
  9.89855300000000e+01   1.31517768376774e-01   1.27057687947786e+00
  9.89855300000000e+01   1.31517768376774e-01   1.27057687947786e+00
  9.89855300000000e+01   1.31517768376774e-01   1.27057687947786e+00
  9.90855300000000e+01   4.24788496170695e-02   1.27853213857786e+00
  9.91545300000000e+01  -1.89580043271266e-02   1.28402126735687e+00
  9.92230300000000e+01  -7.99496636775241e-02   1.28947061984037e+00
  9.92230300000000e+01  -7.99496636775241e-02   1.28947061984037e+00
  9.92915300000000e+01  -1.40941323027922e-01   1.29491997232387e+00
  9.93355300000000e+01  -1.80118447282191e-01   1.29842028632788e+00
  9.95855300000000e+01  -4.32270705292944e-01   1.18166593215844e+00
  1.00085530000000e+02  -1.01393164972308e+00   6.83257755762434e-01
  1.00335530000000e+02  -1.18235886551835e+00   4.99965445704729e-01
  1.00750936000000e+02  -1.24850018332862e+00   2.93912273936548e-01
  1.00866936000000e+02  -1.26696980790311e+00   2.36372980028639e-01
  1.00866936000000e+02  -1.26696980790311e+00   2.36372980028639e-01
  1.00940936000000e+02  -1.27875215461442e+00   1.99666878742558e-01
  1.00940936000000e+02  -1.27875215461442e+00   1.99666878742558e-01
  1.01031936000000e+02  -1.29324125665131e+00   1.54528294728595e-01
  1.01031936000000e+02  -1.29324125665131e+00   1.54528294728595e-01
  1.01130936000000e+02  -1.30900412590023e+00   1.05421483548569e-01
  1.01188340000000e+02  -1.31814404253018e+00   7.69474695184858e-02
  1.01377917000000e+02  -1.34832866337465e+00  -1.70881056640983e-02
  1.01677917000000e+02  -1.39487042789268e+00  -1.74184168550324e-01
  1.01775605000000e+02  -1.40966769394671e+00  -2.28138177356899e-01
  1.02075605000000e+02  -1.45383913077648e+00  -4.02939153474199e-01
  1.02174207000000e+02  -1.46797942168454e+00  -4.63496110011087e-01
  1.02372192000000e+02  -1.49637200495297e+00  -5.85089678498093e-01
  1.02470794000000e+02  -1.51051229586104e+00  -6.45646635034981e-01
  1.02770794000000e+02  -1.55218859598182e+00  -8.40605568597500e-01
  1.02868482000000e+02  -1.56535808670804e+00  -9.07700555580854e-01
  1.03168482000000e+02  -1.60441648823672e+00  -1.12548450089394e+00
  1.03358059000000e+02  -1.62829034377013e+00  -1.27078171131384e+00
  1.03415463000000e+02  -1.63551935785433e+00  -1.31477777131556e+00
  1.03509463000000e+02  -1.64735698805283e+00  -1.38682204767541e+00
  1.03509463000000e+02  -1.64735698805283e+00  -1.38682204767541e+00
  1.03509463000000e+02  -1.64735698805283e+00  -1.38682204767541e+00
  1.03600463000000e+02  -1.65881682154286e+00  -1.45656703861951e+00
  1.03600463000000e+02  -1.65881682154286e+00  -1.45656703861951e+00
  1.03699463000000e+02  -1.67128411292213e+00  -1.53244345733893e+00
  1.03798263000000e+02  -1.68372621785417e+00  -1.60816659036396e+00
  1.03858263000000e+02  -1.68290290342597e+00  -1.65415229867876e+00
  1.03918263000000e+02  -1.66532210980379e+00  -1.70013800699356e+00
  1.03978263000000e+02  -1.63098919226766e+00  -1.74612371530836e+00
  1.04038263000000e+02  -1.57991460895687e+00  -1.79210942362316e+00
  1.04098263000000e+02  -1.51211391768426e+00  -1.83809513193795e+00
  1.04348263000000e+02  -1.20441250140364e+00  -2.01800763588207e+00
  1.04408263000000e+02  -1.14034590081505e+00  -2.05810520932127e+00
  1.04468263000000e+02  -1.09217679048525e+00  -2.09820278276048e+00
  1.04528263000000e+02  -1.05991984319187e+00  -2.13830035619968e+00
  1.04588263000000e+02  -1.04358488471354e+00  -2.17839792963889e+00
  1.04648263000000e+02  -1.04317689083684e+00  -2.21849550307810e+00
  1.04739665000000e+02  -1.05468734908581e+00  -2.27957880986960e+00
  1.04806861000000e+02  -1.06314949162643e+00  -2.32448541894995e+00
  1.04898263000000e+02  -1.07465994987540e+00  -2.38556872574145e+00
  1.04958263000000e+02  -1.09017424985684e+00  -2.42566629918066e+00
  1.05018263000000e+02  -1.12160132286799e+00  -2.46576387261987e+00
  1.05078263000000e+02  -1.16893159591794e+00  -2.50586144605907e+00
  1.05138263000000e+02  -1.23215065174704e+00  -2.54595901949828e+00
  1.05198263000000e+02  -1.31123923321846e+00  -2.58605659293749e+00
  1.05448263000000e+02  -1.68214728791799e+00  -2.73667640511107e+00
  1.05508263000000e+02  -1.76535052722735e+00  -2.76864635029803e+00
  1.05568263000000e+02  -1.83177117299783e+00  -2.80061629548500e+00
  1.05628263000000e+02  -1.88138899285730e+00  -2.83258624067197e+00
  1.05688263000000e+02  -1.91418887273715e+00  -2.86455618585893e+00
  1.05748263000000e+02  -1.93016082147626e+00  -2.89652613104590e+00
  1.05808263000000e+02  -1.93771675564551e+00  -2.92849607623287e+00
  1.05958597000000e+02  -1.95664865243552e+00  -3.00859890522849e+00
  1.06058597000000e+02  -1.96924187605094e+00  -3.06188214720677e+00
  1.06337263000000e+02  -2.00433490857110e+00  -3.21036442629796e+00
  1.06437263000000e+02  -2.01692813218652e+00  -3.26364766827624e+00
  1.06473263000000e+02  -2.02146169268808e+00  -3.28282963538842e+00
  1.06573263000000e+02  -2.03405491630350e+00  -3.33611287736669e+00
  1.06573263000000e+02  -2.03405491630350e+00  -3.33611287736669e+00
  1.06573263000000e+02  -2.03405491630350e+00  -3.33611287736669e+00
  1.06673263000000e+02  -2.04664813991892e+00  -3.38939611934497e+00
  1.06923263000000e+02  -2.07813119895748e+00  -3.52260422429067e+00
  1.07173263000000e+02  -2.05719130919959e+00  -3.74721264230807e+00
  1.07220763000000e+02  -2.04328821203040e+00  -3.80761629405116e+00
  1.07593763000000e+02  -1.93411231215446e+00  -4.28194391721270e+00
  1.07593763000000e+02  -1.93411231215446e+00  -4.28194391721270e+00
  1.07711113000000e+02  -1.89976434472700e+00  -4.43117272841379e+00
  1.07961113000000e+02  -1.99650854898377e+00  -4.34429136815907e+00
  1.08096631000000e+02  -2.14258799184457e+00  -4.07919975045836e+00
  1.08375297000000e+02  -2.44297151303176e+00  -3.53409119854508e+00
  1.08375297000000e+02  -2.44297151303176e+00  -3.53409119854508e+00
  1.08511113000000e+02  -2.58937218018728e+00  -3.26841665236201e+00
  1.08611113000000e+02  -2.69716556767883e+00  -3.07280306767163e+00
  1.08611113000000e+02  -2.69716556767883e+00  -3.07280306767163e+00
  1.08611113000000e+02  -2.69716556767883e+00  -3.07280306767163e+00
  1.08711113000000e+02  -2.80495895517038e+00  -2.87718948298126e+00
  1.08780113000000e+02  -2.87933639253955e+00  -2.74221610954490e+00
  1.08848613000000e+02  -2.95317486297126e+00  -2.60822080403199e+00
  1.08848613000000e+02  -2.95317486297126e+00  -2.60822080403199e+00
  1.08917113000000e+02  -3.02701333340297e+00  -2.47422549851908e+00
  1.08961113000000e+02  -3.07444242389925e+00  -2.38815552125532e+00
  1.09211113000000e+02  -2.79511808260644e+00  -2.31581107302468e+00
  1.09461113000000e+02  -1.98377733955957e+00  -2.65575177300018e+00
  1.09711113000000e+02  -1.44044831372638e+00  -2.57774431408883e+00
  1.09831113000000e+02  -1.29508115305320e+00  -2.34164626661234e+00
  1.09906113000000e+02  -1.20422667763247e+00  -2.19408498693953e+00
  1.10022113000000e+02  -1.06370508898173e+00  -1.96585687437892e+00
  1.10022113000000e+02  -1.06370508898173e+00  -1.96585687437892e+00
  1.10096113000000e+02  -9.74062006566602e-01  -1.82026307843509e+00
  1.10096113000000e+02  -9.74062006566602e-01  -1.82026307843509e+00
  1.10187113000000e+02  -8.63825243056109e-01  -1.64122205909875e+00
  1.10187113000000e+02  -8.63825243056109e-01  -1.64122205909875e+00
  1.10286113000000e+02  -7.43897335500737e-01  -1.44644116993065e+00
  1.10358113000000e+02  -6.56677039096831e-01  -1.30478234144475e+00
  1.11286113000000e+02   4.67495670109076e-01   5.21042559040104e-01
  1.11286113000000e+02   4.67495670109076e-01   5.21042559040104e-01
  1.12214113000000e+02   1.59166837931498e+00   2.34686745952496e+00
  1.12286113000000e+02   1.67888867571889e+00   2.48852628801085e+00
  1.12402113000000e+02   1.81941026436963e+00   2.71675440057146e+00
  1.12402113000000e+02   1.81941026436963e+00   2.71675440057146e+00
  1.12476113000000e+02   1.90905334678475e+00   2.86234819651530e+00
  1.12476113000000e+02   1.90905334678475e+00   2.86234819651530e+00
  1.12567113000000e+02   2.01929011029525e+00   3.04138921585163e+00
  1.12567113000000e+02   2.01929011029525e+00   3.04138921585163e+00
  1.12666113000000e+02   2.13921801785062e+00   3.23617010501974e+00
  1.12741113000000e+02   2.23007249327135e+00   3.38373138469255e+00
  1.12861113000000e+02   2.37543965394453e+00   3.61982943216904e+00
  1.13111113000000e+02   2.97959097502492e+00   3.66898499308773e+00
  1.13211113000000e+02   3.35134733684881e+00   3.51077766562943e+00
  1.13311113000000e+02   3.72310369867270e+00   3.35257033817113e+00
  1.13311113000000e+02   3.72310369867270e+00   3.35257033817113e+00
  1.13311113000000e+02   3.72310369867270e+00   3.35257033817113e+00
  1.13411113000000e+02   4.09486006049659e+00   3.19436301071284e+00
  1.13511113000000e+02   4.46661642232048e+00   3.03615568325454e+00
  1.13761113000000e+02   4.70901599131120e+00   3.07918997458448e+00
  1.13859113000000e+02   4.53004836016773e+00   3.26879292422293e+00
  1.13933113000000e+02   4.39490953665124e+00   3.41196249843973e+00
  1.14033113000000e+02   4.21228950487219e+00   3.60543489602999e+00
  1.14463113000000e+02   3.42702336822229e+00   4.43736620566811e+00
  1.14463113000000e+02   3.42702336822229e+00   4.43736620566811e+00
  1.14563113000000e+02   3.24440333644324e+00   4.63083860325837e+00
  1.14613113000000e+02   3.15309332055372e+00   4.72757480205350e+00
  1.14711113000000e+02   2.97412568941025e+00   4.91717775169196e+00
  1.14961113000000e+02   2.75983926185525e+00   4.97702948548784e+00
  1.15048963000000e+02   2.76754873801666e+00   4.84853416909239e+00
  1.15148963000000e+02   2.77632446500744e+00   4.70226744581925e+00
  1.15148963000000e+02   2.77632446500744e+00   4.70226744581925e+00
  1.15148963000000e+02   2.77632446500744e+00   4.70226744581925e+00
  1.15248963000000e+02   2.78510019199823e+00   4.55600072254612e+00
  1.15317963000000e+02   2.79115544362187e+00   4.45507668348765e+00
  1.15386463000000e+02   2.79716681661056e+00   4.35488397804556e+00
  1.15386463000000e+02   2.79716681661056e+00   4.35488397804556e+00
  1.15454963000000e+02   2.80317818959925e+00   4.25469127260346e+00
  1.15498963000000e+02   2.80703950947519e+00   4.19033391436328e+00
  1.15748963000000e+02   2.74725711826702e+00   3.94399645650111e+00
  1.16028963000000e+02   2.58942801941850e+00   3.79906284608194e+00
  1.16458963000000e+02   2.34704761761541e+00   3.57648623008108e+00
  1.16558963000000e+02   2.29068008231237e+00   3.52472422635994e+00
  1.16743963000000e+02   2.18640014200174e+00   3.42896451947585e+00
  1.16803963000000e+02   2.15414770787581e+00   3.39790731724317e+00
  1.16863963000000e+02   2.12503783821122e+00   3.36685011501049e+00
  1.16923963000000e+02   2.09907940015625e+00   3.33579291277782e+00
  1.16983963000000e+02   2.07628030090262e+00   3.30473571054514e+00
  1.17043963000000e+02   2.05664748527680e+00   3.27367850831246e+00
  1.17293963000000e+02   1.99453427411110e+00   3.12344519368332e+00
  1.17353963000000e+02   1.98047014353864e+00   3.08261980594284e+00
  1.17413963000000e+02   1.96200400385436e+00   3.04179441820236e+00
  1.17473963000000e+02   1.93914148002330e+00   3.00096903046189e+00
  1.17533963000000e+02   1.91188953619168e+00   2.96014364272141e+00
  1.17593963000000e+02   1.88025647356560e+00   2.91931825498094e+00
  1.17693963000000e+02   1.82388893826255e+00   2.85127594208014e+00
  1.17943963000000e+02   1.68297010000494e+00   2.68117015982816e+00
  1.18003963000000e+02   1.64699560199198e+00   2.64034477208768e+00
  1.18063963000000e+02   1.60672067444299e+00   2.59951938434721e+00
  1.18123963000000e+02   1.56215758549105e+00   2.55869399660673e+00
  1.18183963000000e+02   1.51331990948477e+00   2.51786860886626e+00
  1.18243963000000e+02   1.46022252285334e+00   2.47704322112578e+00
  1.18493963000000e+02   1.23942148336594e+00   2.29117761017190e+00
  1.18553963000000e+02   1.19003498114299e+00   2.24307131498114e+00
  1.18613963000000e+02   1.14408472145751e+00   2.19496501979038e+00
  1.18673963000000e+02   1.10158470120373e+00   2.14685872459962e+00
  1.18733963000000e+02   1.06254786629952e+00   2.09875242940886e+00
  1.18793963000000e+02   1.02698610774296e+00   2.05064613421810e+00
  1.18809493000000e+02   1.01823222951040e+00   2.03819462147955e+00
  1.18925493000000e+02   9.52845888558866e-01   1.94518911744408e+00
  1.18925493000000e+02   9.52845888558866e-01   1.94518911744408e+00
  1.18999493000000e+02   9.11133912434614e-01   1.88585802004214e+00
  1.18999493000000e+02   9.11133912434614e-01   1.88585802004214e+00
  1.19090493000000e+02   8.59839455308844e-01   1.81289680566949e+00
  1.19090493000000e+02   8.59839455308844e-01   1.81289680566949e+00
  1.19090493000000e+02   8.59839455308844e-01   1.81289680566949e+00
  1.19189493000000e+02   8.04035595358831e-01   1.73352141860473e+00
  1.19256689000000e+02   7.66158866336598e-01   1.67964557507743e+00
  1.19326283000000e+02   7.26930443817798e-01   1.62384708328566e+00
  1.19383687000000e+02   6.94573223852439e-01   1.57782218713349e+00
  1.19573264000000e+02   5.87713341450988e-01   1.42582473507717e+00
  1.19873264000000e+02   4.18029133123310e-01   1.18137185376499e+00
  1.19970952000000e+02   3.62600510993913e-01   1.10025850325371e+00
  1.20270952000000e+02   1.92066795899983e-01   8.45503951238677e-01
  1.20369554000000e+02   1.35918838106909e-01   7.59664519766216e-01
  1.20567539000000e+02   2.31781896042249e-02   5.87305745704073e-01
  1.20666141000000e+02  -3.29697681888486e-02   5.01466314231611e-01
  1.20966141000000e+02  -2.03642125433076e-01   2.31454548550961e-01
  1.21063829000000e+02  -2.59178181279650e-01   1.40388972489408e-01
  1.21363829000000e+02  -4.29301048076949e-01  -1.50063262664148e-01
  1.21553406000000e+02  -5.36577153932699e-01  -3.40959004537339e-01
  1.21610810000000e+02  -5.69060406545323e-01  -3.98762320163648e-01
  1.21704810000000e+02  -6.22252270275841e-01  -4.93416206110149e-01
  1.21704810000000e+02  -6.22252270275841e-01  -4.93416206110149e-01
  1.21704810000000e+02  -6.22252270275841e-01  -4.93416206110149e-01
  1.21795810000000e+02  -6.73746521334109e-01  -5.85049223356231e-01
  1.21795810000000e+02  -6.73746521334109e-01  -5.85049223356231e-01
  1.21894810000000e+02  -7.29767739518378e-01  -6.84737890470100e-01
  1.21895862000000e+02  -7.30363035695447e-01  -6.85797208427714e-01
  1.21994633000000e+02  -7.86254669445734e-01  -7.85255282564117e-01
  1.22342228000000e+02  -9.82948561716047e-01  -1.13526823453831e+00
  1.22411824000000e+02  -1.02233091222870e+00  -1.20534836056313e+00
  1.22479020000000e+02  -1.06035517260355e+00  -1.27301179162761e+00
  1.22626260000000e+02  -1.14367400255761e+00  -1.42127602744424e+00
  1.22726260000000e+02  -1.20026109163263e+00  -1.52197165079158e+00
  1.22726260000000e+02  -1.20026109163263e+00  -1.52197165079158e+00
  1.22726260000000e+02  -1.20026109163263e+00  -1.52197165079158e+00
  1.22826260000000e+02  -1.25684818070764e+00  -1.62266727413892e+00
  1.23076260000000e+02  -1.39831590339519e+00  -1.87440633250728e+00
  1.23326260000000e+02  -1.33548587462878e+00  -2.41570764738649e+00
  1.23373260000000e+02  -1.28584511781912e+00  -2.57677965818457e+00
  1.23463260000000e+02  -1.19078834946020e+00  -2.88521542354260e+00
  1.23563260000000e+02  -1.08516971795029e+00  -3.22792182949596e+00
  1.23603260000000e+02  -1.04292226534633e+00  -3.36500439187730e+00
  1.23701260000000e+02  -9.39416006466619e-01  -3.70085666971160e+00
  1.23951260000000e+02  -6.57867144687237e-01  -4.64009314483455e+00
  1.24251260000000e+02  -3.01341430629144e-01  -5.87388044553519e+00
  1.24351260000000e+02  -1.82499525943114e-01  -6.28514287910207e+00
  1.24351260000000e+02  -1.82499525943114e-01  -6.28514287910207e+00
  1.24351260000000e+02  -1.82499525943114e-01  -6.28514287910207e+00
  1.24451260000000e+02  -6.36576212570829e-02  -6.69640531266895e+00
  1.24520260000000e+02   1.83432929762783e-02  -6.98017639183010e+00
  1.24588760000000e+02   9.97499976862094e-02  -7.26189115882341e+00
  1.24588760000000e+02   9.97499976862094e-02  -7.26189115882341e+00
  1.24657260000000e+02   1.81156702396140e-01  -7.54360592581672e+00
  1.24701260000000e+02   2.33447140457994e-01  -7.72456139658615e+00
  1.24951260000000e+02   5.97830999300806e-01  -7.24076594439722e+00
  1.25201260000000e+02   1.05300659779068e+00  -5.27645155585198e+00
  1.25451260000000e+02   1.26854068260187e+00  -4.28605403695297e+00
  1.25596260000000e+02   1.24597208488719e+00  -4.23777895792971e+00
  1.25696260000000e+02   1.23040753473914e+00  -4.20448579998263e+00
  1.25696260000000e+02   1.23040753473914e+00  -4.20448579998263e+00
  1.25696260000000e+02   1.23040753473914e+00  -4.20448579998263e+00
  1.25796260000000e+02   1.21484298459109e+00  -4.17119264203555e+00
  1.25888915000000e+02   1.20042165065141e+00  -4.14034486653969e+00
  1.26004915000000e+02   1.18236677247966e+00  -4.10172480332108e+00
  1.26004915000000e+02   1.18236677247966e+00  -4.10172480332108e+00
  1.26078915000000e+02   1.17084900537010e+00  -4.07708786644024e+00
  1.26078915000000e+02   1.17084900537010e+00  -4.07708786644024e+00
  1.26169915000000e+02   1.15668526473538e+00  -4.04679109270840e+00
  1.26169915000000e+02   1.15668526473538e+00  -4.04679109270840e+00
  1.26169915000000e+02   1.15668526473538e+00  -4.04679109270840e+00
  1.26268915000000e+02   1.14127636008880e+00  -4.01383086634079e+00
  1.26343915000000e+02   1.12960294747776e+00  -3.98886099788048e+00
  1.26486155000000e+02   1.10746393134717e+00  -3.94150481001656e+00
  1.26486155000000e+02   1.10746393134717e+00  -3.94150481001656e+00
  1.26590220000000e+02   1.08471475495118e+00  -3.86884847475943e+00
  1.26694285000000e+02   1.02763103333156e+00  -3.79619213950231e+00
  1.26798350000000e+02   9.36564706614381e-01  -3.72353580424518e+00
  1.26902415000000e+02   8.12077228986465e-01  -3.65087946898806e+00
  1.27006480000000e+02   6.54936107143679e-01  -3.57822313373093e+00
  1.27110545000000e+02   4.66110168356910e-01  -3.50556679847381e+00
  1.27214610000000e+02   2.46763587329776e-01  -3.43291046321668e+00
  1.27318675000000e+02  -1.75129132555285e-03  -3.36025412795956e+00
  1.27422740000000e+02  -2.77902290742582e-01  -3.28759779270243e+00
  1.27526805000000e+02  -5.79986848180381e-01  -3.21494145744530e+00
  1.28156805000000e+02  -2.51745781389410e+00  -2.58739602185593e+00
  1.28156805000000e+02  -2.51745781389410e+00  -2.58739602185593e+00
  1.28156805000000e+02  -2.51745781389410e+00  -2.58739602185593e+00
  1.28736805000000e+02  -4.30116124264642e+00  -2.00965577956730e+00
  1.28836805000000e+02  -4.60869631656923e+00  -1.91004539296581e+00
  1.28836805000000e+02  -4.60869631656923e+00  -1.91004539296581e+00
  1.28836805000000e+02  -4.60869631656923e+00  -1.91004539296581e+00
  1.28936805000000e+02  -4.91623139049205e+00  -1.81043500636432e+00
  1.29086805000000e+02  -5.37753400137627e+00  -1.66101942646209e+00
  1.29336805000000e+02  -5.23147956995670e+00  -1.66264343998483e+00
  1.29476805000000e+02  -4.64202017121226e+00  -1.80388970565844e+00
  1.29626805000000e+02  -4.01045652970036e+00  -1.95522499030875e+00
  1.29764736000000e+02  -3.42970849878452e+00  -2.09438383795609e+00
  1.29806805000000e+02  -3.25258015988609e+00  -2.13682733188911e+00
  1.29806805000000e+02  -3.25258015988609e+00  -2.13682733188911e+00
  1.29848874000000e+02  -3.07545182098766e+00  -2.17927082582214e+00
  1.29936805000000e+02  -2.70522500390911e+00  -2.26798457858604e+00
  1.30186805000000e+02  -1.83374847103171e+00  -2.35737854972362e+00
  1.30590028000000e+02  -6.84879609183460e-01  -2.23562354327912e+00
  1.30694093000000e+02  -4.06990863883007e-01  -2.18264146249330e+00
  1.30798158000000e+02  -1.54239802623606e-01  -2.12965938170748e+00
  1.30902223000000e+02   7.18152802538221e-02  -2.07667730092166e+00
  1.31006288000000e+02   2.69780679992395e-01  -2.02369522013584e+00
  1.31110353000000e+02   4.38435874072549e-01  -1.97071313935002e+00
  1.31214418000000e+02   5.76741047139236e-01  -1.91773105856420e+00
  1.31318483000000e+02   6.83843501809364e-01  -1.86474897777838e+00
  1.31422548000000e+02   7.59082915834711e-01  -1.81176689699256e+00
  1.31526613000000e+02   8.01995413208167e-01  -1.75878481620674e+00
  1.31630678000000e+02   8.12316424113570e-01  -1.70580273542092e+00
  1.31778860000000e+02   8.14909166124149e-01  -1.60693601544326e+00
  1.32015678000000e+02   8.19052773157806e-01  -1.44893154194669e+00
  1.32015678000000e+02   8.19052773157806e-01  -1.44893154194669e+00
  1.32252496000000e+02   8.23196380191463e-01  -1.29092706845012e+00
  1.32252496000000e+02   8.23196380191463e-01  -1.29092706845012e+00
  1.32400678000000e+02   8.25789122202042e-01  -1.19206034847246e+00
  1.32504743000000e+02   8.19194279612441e-01  -1.11113279208593e+00
  1.32608808000000e+02   7.79901913824201e-01  -1.03020523569940e+00
  1.32712873000000e+02   7.08154275338446e-01  -9.49277679312865e-01
  1.32816938000000e+02   6.04393712204950e-01  -8.68350122926333e-01
  1.32921003000000e+02   4.69259942799320e-01  -7.87422566539800e-01
  1.33025068000000e+02   3.03586111746481e-01  -7.06495010153268e-01
  1.33129133000000e+02   1.08393653307011e-01  -6.25567453766736e-01
  1.33233198000000e+02  -1.15114006104730e-01  -5.44639897380203e-01
  1.33337263000000e+02  -3.65558867444630e-01  -4.63712340993671e-01
  1.33441328000000e+02  -6.41396854861162e-01  -3.82784784607139e-01
  1.33844551000000e+02  -1.78120656908695e+00  -5.49099000649772e-02
  1.34094551000000e+02  -2.64290911973402e+00   1.46067457349109e-01
  1.34182482000000e+02  -3.00814976298005e+00   2.14297756186165e-01
  1.34224551000000e+02  -3.18289255699714e+00   2.46941311266581e-01
  1.34224551000000e+02  -3.18289255699714e+00   2.46941311266581e-01
  1.34266620000000e+02  -3.35763535101423e+00   2.79584866346997e-01
  1.34404551000000e+02  -3.93056193166915e+00   3.86612801306157e-01
  1.34554551000000e+02  -4.55361974389583e+00   5.03005709672470e-01
  1.34694551000000e+02  -5.13514036864073e+00   6.11639090814363e-01
  1.34944551000000e+02  -5.28334818371549e+00   9.14605996076242e-01
  1.35094551000000e+02  -4.83306394396629e+00   1.17106115096843e+00
  1.35194551000000e+02  -4.53287445080015e+00   1.34203125422990e+00
  1.35194551000000e+02  -4.53287445080015e+00   1.34203125422990e+00
  1.35194551000000e+02  -4.53287445080015e+00   1.34203125422990e+00
  1.35294551000000e+02  -4.23268495763401e+00   1.51300135749136e+00
  1.35874551000000e+02  -2.49158589727043e+00   2.50462795640783e+00
  1.35874551000000e+02  -2.49158589727043e+00   2.50462795640783e+00
  1.35874551000000e+02  -2.49158589727043e+00   2.50462795640783e+00
  1.36504551000000e+02  -6.00392090323784e-01   3.58173960695504e+00
  1.36608616000000e+02  -3.06077527755313e-01   3.72511922188630e+00
  1.36712681000000e+02  -3.75228135022102e-02   3.86849883681756e+00
  1.36816746000000e+02   2.03616323318649e-01   4.01187845174882e+00
  1.36920811000000e+02   4.15853179741863e-01   4.15525806668008e+00
  1.37024876000000e+02   5.97879244971668e-01   4.29863768161133e+00
  1.37128941000000e+02   7.48572267786113e-01   4.44201729654259e+00
  1.37233006000000e+02   8.67003175589031e-01   4.58539691147385e+00
  1.37337071000000e+02   9.52441802451543e-01   4.72877652640511e+00
  1.37441136000000e+02   1.00436139082782e+00   4.87215614133637e+00
  1.37545201000000e+02   1.02244183919050e+00   5.01553575626763e+00
  1.37545201000000e+02   1.02244183919050e+00   5.01553575626763e+00
  1.37687441000000e+02   1.03743082233229e+00   5.14540233456325e+00
  1.37762441000000e+02   1.04533418099113e+00   5.21387810349022e+00
  1.37878441000000e+02   1.05755804238348e+00   5.31978729276392e+00
  1.37878441000000e+02   1.05755804238348e+00   5.31978729276392e+00
  1.37952441000000e+02   1.06535602292687e+00   5.38735005143853e+00
  1.37952441000000e+02   1.06535602292687e+00   5.38735005143853e+00
  1.38043441000000e+02   1.07494543143293e+00   5.47043398440325e+00
  1.38043441000000e+02   1.07494543143293e+00   5.47043398440325e+00
  1.38043441000000e+02   1.07494543143293e+00   5.47043398440325e+00
  1.38142441000000e+02   1.08537786486261e+00   5.56082199938685e+00
  1.38235201000000e+02   1.09515273885187e+00   5.64551283039572e+00
  1.38335201000000e+02   1.10569055039699e+00   5.73681385563167e+00
  1.38335201000000e+02   1.10569055039699e+00   5.73681385563167e+00
  1.38335201000000e+02   1.10569055039699e+00   5.73681385563167e+00
  1.38435201000000e+02   1.11622836194212e+00   5.82811488086763e+00
  1.38580201000000e+02   1.13150818868255e+00   5.96050136745976e+00
  1.38830201000000e+02   1.26643586056066e+00   5.63694199251943e+00
  1.39030201000000e+02   1.46461592857737e+00   4.94469940458279e+00
  1.39280201000000e+02   1.52276947358594e+00   4.66781735485671e+00
  1.40905201000000e+02   6.52653470865615e-01   6.61861763633755e+00
  1.41005201000000e+02   5.99107870698210e-01   6.73866688442868e+00
  1.41005201000000e+02   5.99107870698210e-01   6.73866688442868e+00
  1.41005201000000e+02   5.99107870698210e-01   6.73866688442868e+00
  1.41105201000000e+02   5.45562270530805e-01   6.85871613251981e+00
  1.41174201000000e+02   5.08615806415296e-01   6.94155011370269e+00
  1.41242701000000e+02   4.71937070300624e-01   7.02378384864511e+00
  1.41242701000000e+02   4.71937070300624e-01   7.02378384864511e+00
  1.41311201000000e+02   4.35258334185951e-01   7.10601758358753e+00
  1.41355201000000e+02   4.11698270112293e-01   7.15883925274763e+00
  1.41605201000000e+02   3.04784354581609e-01   6.94902879744714e+00
  1.42805201000000e+02  -9.12603936911694e-02   3.51825676729340e+00
  1.42805201000000e+02  -9.12603936911694e-02   3.51825676729340e+00
  1.43805201000000e+02  -4.21297683918485e-01   6.59280075498628e-01
  1.44055201000000e+02  -4.84909036886840e-01  -3.76163659999952e-02
  1.46003606000000e+02  -8.26253217429052e-01  -5.40739550177226e+00
  1.46103606000000e+02  -8.43772376974537e-01  -5.68299421640152e+00
  1.46103606000000e+02  -8.43772376974537e-01  -5.68299421640152e+00
  1.46103606000000e+02  -8.43772376974537e-01  -5.68299421640152e+00
  1.46203606000000e+02  -8.61291536520022e-01  -5.95859293103078e+00
  1.46272606000000e+02  -8.73379756606407e-01  -6.14875604412497e+00
  1.46341106000000e+02  -8.85380380895065e-01  -6.33754116364602e+00
  1.46341106000000e+02  -8.85380380895065e-01  -6.33754116364602e+00
  1.46409606000000e+02  -8.97381005183722e-01  -6.52632628316706e+00
  1.46453606000000e+02  -9.05089435383736e-01  -6.64758971760394e+00
  1.46703606000000e+02  -1.06294014670338e+00  -6.51617746056436e+00
  1.47203606000000e+02  -1.61953198509353e+00  -4.62332615419071e+00
  1.47453606000000e+02  -1.74989333055414e+00  -4.05992894306149e+00
  1.47514406000000e+02  -1.74468867019783e+00  -4.01206129112856e+00
  1.47581602000000e+02  -1.73893649326850e+00  -3.95915808817978e+00
  1.47697602000000e+02  -1.72900654916763e+00  -3.86783164699194e+00
  1.47697602000000e+02  -1.72900654916763e+00  -3.86783164699194e+00
