%eval_id interface           X001           X002           X003           X004           X005           X006           X007           X008           X009           X010           X011           X012           X013           X014           X015           X016           X017           X018           X019           X020           X021           X022           X023           X024           X025           X026           X027           X028           X029           X030           X031           X032           X033           X034           X035           X036           X037           X038           X039           X040           X041           X042           X043           X044           X045           X046           X047           X048           X049           X050           X051           X052           X053           X054           X055           X056           X057           X058           X059           X060           Y001           Y002           Y003           Y004           Y005           Y006           Y007           Y008           Y009           Y010           Y011           Y012           Y013           Y014           Y015           Y016           Y017           Y018           Y019           Y020           Y021           Y022           Y023           Y024           Y025           Y026           Y027           Y028           Y029           Y030           Y031           Y032           Y033           Y034           Y035           Y036           Y037           Y038           Y039           Y040           Y041           Y042           Y043           Y044           Y045           Y046           Y047           Y048           Y049           Y050           Y051           Y052           Y053           Y054           Y055           Y056           Y057           Y058           Y059           Y060         obj_fn 
82           NO_ID 9.898862056e-05 -2.326128567e-05 -0.0001048296649 -4.530136054e-05 3.453985535e-05 7.293168342e-05 0.0001819887443 0.000145434493 -0.0001820811487 5.694431063e-05 -2.875912027e-05 -0.000289436094 -0.0001464641553 -0.0001103038367 -0.0002369534911 -7.578455543e-05 -2.002040508e-05 -0.0001551278344 -0.0001266469007 -8.964829341e-05 -0.0001241531097 -0.0001183340642 -6.946529341e-05 -0.0001241552164 -7.402449104e-05 -5.872158367e-05 -8.084101646e-05 -3.348694448e-05 -4.741967689e-05 -6.855064913e-05 8.560294603e-06 2.666379714e-06 -1.704420312e-05 -3.216279605e-05 1.173914497e-05 -1.904080419e-05 -3.373253139e-05 3.919260787e-05 -6.015383727e-05 -5.269970919e-05 -1.071826026e-05 1.397276678e-05 -4.941461872e-05 1.756401795e-05 -4.53284638e-06 5.037166084e-06 -1.550232218e-06 -6.945804681e-05 5.751983627e-05 -0.0002132150613 -0.0001486053342 0.0003874206342 0.002355741497 0.002316931707 0.000796927293 -0.0001650925813 -0.0001883783587 5.706247438e-06 9.049757359e-05 7.881293893e-06 0.0001643086555 -1.521872999e-05 2.137783638e-06 0.0001066129544 3.241876124e-05 -0.0003275240872 9.01235506e-05 0.0002341115993 0.0003062362218 0.0004338123536 0.0002005375057 3.188183351e-05 0.0001184184735 -2.447420373e-05 -6.429062897e-06 0.0001455548269 7.799596894e-05 2.071336611e-05 6.925592287e-05 4.897701526e-05 3.012684673e-05 6.108009311e-06 3.433193966e-05 1.069283544e-05 9.596032864e-07 4.744001249e-05 3.014903823e-05 2.561101758e-05  -2.530432e-05 4.084479035e-05 4.84158466e-05 -5.853994744e-05 1.076500534e-05 1.120224799e-05 -2.19365169e-05 3.226801013e-05 7.836934771e-05 3.427113721e-05 -2.26255928e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    3.186496669 
83           NO_ID 0.0001038105714 -2.308678931e-05 -0.0001045132134 -4.884067283e-05 3.051221804e-05 7.503217576e-05 0.0001822314359 0.0001511487931 -0.0001794359409 5.893011399e-05 -2.665590849e-05 -0.0002876739347 -0.0001394770594 -0.0001040031231 -0.0002331941439 -7.189791288e-05 -1.457239104e-05 -0.0001505038828 -0.0001232488471 -8.815828264e-05 -0.0001249566188 -0.000112344864 -6.555033249e-05 -0.0001274068338 -6.9888857e-05 -5.077508081e-05 -7.843484824e-05 -3.198671748e-05 -4.381910099e-05 -6.739715472e-05 4.850942729e-06 3.763961257e-07 -1.795806682e-05 -3.501067267e-05 5.763678246e-06 -2.335960941e-05 -3.325331978e-05 3.882515131e-05 -6.16205958e-05 -5.401005236e-05 -1.007303083e-05 1.407420932e-05 -5.034362899e-05 1.77726151e-05 -4.645973161e-06 4.131808304e-06 -2.715559064e-06 -7.08268538e-05 5.819003772e-05 -0.0002190696892 -0.0001508071643 0.0004004904638  0.00241843302 0.002385514576 0.0008096146515 -0.0001745850241 -0.0001835781898 8.916852942e-06 8.561498865e-05 4.824629281e-06 0.0001660377487 -1.381268228e-05 5.016721774e-06 0.000106966395 3.404708374e-05 -0.0003328159599 8.75895416e-05 0.000243579826 0.0003057026943 0.0004339934094 0.0002011838943 3.138128365e-05 0.0001209925662 -2.403737857e-05 -8.272417119e-06 0.0001488198046 8.139697601e-05 2.091578965e-05 6.966316355e-05 4.995390014e-05 3.41323872e-05 8.598233332e-06 2.942420197e-05 6.511360841e-06 2.995057788e-06 4.637125996e-05 2.80352066e-05 2.92118877e-05 -2.081109645e-05 4.378363325e-05 5.339133815e-05 -5.393640129e-05 1.071556447e-05 6.613405118e-06 -2.420931995e-05 3.416811232e-05 8.100702033e-05 3.536216514e-05 -2.300061771e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.941659076 
84           NO_ID 0.0001032943946 -2.310546867e-05 -0.0001045470887 -4.846179903e-05 3.094336571e-05 7.480732374e-05 0.0001822054564 0.0001505370927 -0.0001797191032 5.871753911e-05 -2.688105162e-05 -0.0002878625691 -0.0001402250091 -0.0001046775974 -0.0002335965719 -7.231396745e-05 -1.515558621e-05 -0.0001509988643 -0.0001236125995 -8.831778426e-05 -0.0001248706054 -0.0001129859917 -6.596941846e-05 -0.000127058757 -7.033156543e-05 -5.162573244e-05 -7.869242204e-05 -3.214731272e-05 -4.42045329e-05 -6.752063317e-05 5.248018812e-06 6.215326737e-07 -1.786024019e-05 -3.470581518e-05 6.403335793e-06 -2.289729299e-05 -3.330461809e-05 3.886448654e-05 -6.146358327e-05 -5.386978367e-05 -1.01421009e-05 1.406335017e-05 -5.024418095e-05 1.775028534e-05 -4.633863245e-06 4.228724405e-06 -2.590813977e-06 -7.068032672e-05 5.811829447e-05 -0.0002184429672 -0.0001505714643 0.0003990913739 0.002411722062 0.002378172965 0.0008082565041 -0.0001735688838 -0.0001840920349 8.573166309e-06 8.613765616e-05 5.151836958e-06 0.0001658526539 -1.396319588e-05 4.708539235e-06 0.0001069285601 3.387277622e-05 -0.0003322494793 8.78608004e-05 0.0002425662779 0.000305759807 0.0004339740279 0.0002011147002 3.143486616e-05 0.0001207170165 -2.408413952e-05 -8.075091036e-06 0.0001484702976 8.10329074e-05 2.089412076e-05 6.961956953e-05 4.984932726e-05 3.370360493e-05 8.331661587e-06 2.994956201e-05 6.958976384e-06 2.77716789e-06 4.648566703e-05 2.826148656e-05 2.882642429e-05 -2.129208388e-05 4.346903807e-05 5.285872524e-05 -5.442919845e-05 1.072085698e-05 7.104628333e-06 -2.396602253e-05 3.396471152e-05 8.072466461e-05 3.524537355e-05 -2.296047231e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.938085977 
85           NO_ID 0.0001032942203 -2.310547498e-05 -0.0001045471001 -4.846167105e-05 3.094351135e-05 7.480724779e-05 0.0001822054476 0.0001505368861 -0.0001797191989 5.871746731e-05 -2.688112767e-05 -0.0002878626328 -0.0001402252618 -0.0001046778253 -0.0002335967078 -7.231410799e-05 -1.51557832e-05 -0.0001509990315 -0.0001236127224 -8.831783814e-05 -0.0001248705763 -0.0001129862082 -6.596956002e-05 -0.0001270586394 -7.033171497e-05 -5.162601978e-05 -7.869250904e-05 -3.214736697e-05 -4.42046631e-05 -6.752067488e-05 5.248152937e-06 6.216154763e-07 -1.786020714e-05 -3.470571221e-05 6.403551857e-06 -2.289713683e-05 -3.330463542e-05 3.886449983e-05 -6.146353024e-05 -5.386973629e-05 -1.014212423e-05 1.40633465e-05 -5.024414736e-05 1.775027779e-05 -4.633859155e-06 4.228757141e-06 -2.590771841e-06 -7.068027722e-05 5.811827023e-05 -0.0002184427555 -0.0001505713847 0.0003990909013 0.002411719795 0.002378170485 0.0008082560454 -0.0001735685405 -0.0001840922085 8.573050218e-06 8.613783271e-05 5.151947483e-06 0.0001658525914 -1.396324672e-05 4.708435137e-06 0.0001069285474 3.387271734e-05 -0.0003322492879 8.786089203e-05 0.0002425659356 0.0003057598263 0.0004339740213 0.0002011146768 3.143488426e-05 0.0001207169235 -2.408415531e-05 -8.075024383e-06 0.0001484701795 8.103278443e-05 2.089411344e-05 6.961955481e-05 4.984929193e-05 3.37034601e-05 8.331571544e-06 2.994973947e-05 6.959127581e-06 2.777094291e-06 4.648570567e-05 2.826156299e-05 2.882629409e-05 -2.129224634e-05 4.34689318e-05 5.285854533e-05 -5.442936491e-05 1.072085877e-05 7.104794259e-06 -2.396594035e-05 3.396464281e-05 8.072456924e-05 3.52453341e-05 -2.296045875e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.938085976 
86           NO_ID 0.0001067262643 -2.346964025e-05 -0.0001054458134 -4.837335647e-05 2.677765873e-05 7.604953502e-05 0.0001802862844 0.0001544875008 -0.0001741494442 6.043479555e-05 -2.576833839e-05 -0.0002823489665 -0.0001318189845 -0.0001013087362 -0.0002310027722 -6.798429393e-05 -1.303575544e-05 -0.0001510681554 -0.0001187000845 -8.361062966e-05 -0.0001243184087 -0.0001047761429 -5.702241549e-05 -0.0001255320005 -6.630369024e-05 -4.478071249e-05 -7.671894457e-05 -3.152228752e-05 -4.235699009e-05 -6.808797749e-05 1.549753609e-06 -6.389152582e-07 -1.73046016e-05 -3.668422565e-05 1.070642786e-06 -2.631760456e-05 -3.228198553e-05 3.805921692e-05 -6.440469053e-05 -5.657180894e-05 -1.014355913e-05 1.59815303e-05 -4.924019477e-05 1.639420872e-05 -5.039122568e-06 4.165756877e-06 -2.695780326e-06 -6.95537389e-05 5.98537344e-05 -0.0002282708807 -0.0001519975467 0.0004187253379 0.002469662885 0.002445393041 0.0008217233723 -0.0001817933497 -0.000178260676 1.066244757e-05 7.94268135e-05 1.671468922e-06 0.0001694596752 -1.509782656e-05 6.512438249e-06 0.000106507629 3.58846667e-05 -0.0003335883306 8.236603911e-05 0.0002514525793 0.0003022143929 0.0004298045818 0.0002026648233 3.38363886e-05 0.0001240305861 -2.042889191e-05 -4.242910842e-06 0.0001517968615 8.121510981e-05 1.92694033e-05 6.815593665e-05 4.601004677e-05 3.251083843e-05 1.185177387e-05 2.803956532e-05 4.559906076e-06 6.959498156e-06 4.872921098e-05 2.873874498e-05 3.188663277e-05 -1.900611246e-05 4.403122676e-05 5.612963248e-05 -5.088053324e-05 1.012936317e-05 3.304888895e-06 -2.443203338e-05 3.782372188e-05 8.40894635e-05 3.600925546e-05 -2.369439582e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.524328997 
87           NO_ID 0.0001113165482 -2.395670335e-05 -0.0001066478229 -4.825523764e-05 2.120592174e-05 7.771106709e-05 0.0001777194455 0.0001597713617 -0.000166700019 6.273168461e-05 -2.428000701e-05 -0.000274974558 -0.0001205757721 -9.680265315e-05 -0.0002275334399 -6.219326209e-05 -1.020026457e-05 -0.0001511606072 -0.0001121295386 -7.731484102e-05 -0.0001235798965 -9.379535954e-05 -4.50558049e-05 -0.0001234901543 -6.091629505e-05 -3.562526334e-05 -7.407934516e-05 -3.06862574e-05 -3.988576776e-05 -6.884673236e-05 -3.396774799e-06 -2.324847613e-06 -1.656149131e-05 -3.933044422e-05 -6.062006741e-06 -3.089240553e-05 -3.091421362e-05 3.698216861e-05 -6.833842825e-05 -6.018577216e-05 -1.014547827e-05 1.854705927e-05 -4.789743009e-05 1.458049592e-05 -5.581153541e-06 4.081495399e-06 -2.836226883e-06 -6.804701848e-05 6.217487987e-05 -0.0002414157838 -0.0001539050073 0.0004449859684 0.002547160504 0.002535301742 0.0008397356282 -0.0001927938526 -0.0001704611286 1.345697094e-05 7.045097173e-05 -2.983595215e-06 0.0001742840712 -1.661530233e-05 8.925253051e-06 0.0001059446599 3.857560507e-05 -0.0003353792711 7.501679322e-05 0.0002633382713 0.000297472453 0.0004242280473 0.0002047381103 3.704834825e-05 0.0001284625375 -1.554005687e-05 8.824574074e-07 0.0001562462261 8.145896604e-05 1.709638893e-05 6.619837931e-05 4.087514014e-05 3.091573297e-05 1.655996767e-05 2.548474908e-05 1.350999662e-06 1.255337207e-05 5.172985038e-05 2.937696548e-05 3.597976897e-05 -1.594845826e-05  4.4783284e-05 6.050464018e-05 -4.61340483e-05 9.338250722e-06 -1.777401621e-06 -2.505542263e-05 4.298515592e-05 8.858993616e-05 3.70309836e-05 -2.467602063e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.323035173 
88           NO_ID 0.0001113138754 -2.395641974e-05 -0.000106647123 -4.825530641e-05 2.120916603e-05 7.771009962e-05 0.0001777209401 0.000159768285 -0.0001667043566 6.273034719e-05 -2.428087363e-05 -0.000274978852 -0.0001205823187 -9.680527693e-05 -0.00022753546 -6.219663406e-05 -1.020191561e-05 -0.0001511605533 -0.0001121333645 -7.731850689e-05 -0.0001235803266 -9.380175338e-05 -4.506277275e-05 -0.0001234913432 -6.0919432e-05 -3.563059433e-05 -7.408088213e-05 -3.068674419e-05 -3.988720669e-05 -6.884629056e-05 -3.39389456e-06 -2.323865937e-06 -1.6561924e-05 -3.932890339e-05 -6.057853579e-06 -3.088974173e-05 -3.091501004e-05 3.698279575e-05 -6.833613774e-05 -6.018366784e-05 -1.014547716e-05 1.854556542e-05 -4.789821194e-05  1.4581552e-05 -5.58083793e-06 4.081544462e-06 -2.836145105e-06 -6.804789581e-05 6.217352832e-05 -0.0002414081299 -0.0001539038966 0.0004449706775 0.002547115379  0.00253524939 0.0008397251401 -0.0001927874472 -0.0001704656701 1.345534376e-05 7.045619814e-05 -2.980884688e-06 0.000174281262 -1.661441874e-05 8.92384813e-06 0.0001059449877 3.857403821e-05 -0.0003353782282 7.50210725e-05 0.0002633313506 0.0002974752141 0.0004242312944 0.0002047369031  3.7046478e-05 0.0001284599569 -1.554290351e-05 8.794730346e-07 0.0001562436354 8.145882404e-05 1.709765422e-05 6.619951914e-05 4.087813006e-05 3.091666176e-05 1.655722621e-05 2.548623669e-05 1.352868127e-06 1.25501149e-05 5.172810319e-05 2.937659386e-05 3.597738564e-05 -1.595023866e-05 4.478284609e-05 6.050209273e-05 -4.613681206e-05 9.338711366e-06 -1.774442332e-06 -2.505505965e-05 4.298215055e-05 8.858731565e-05 3.703038867e-05 -2.467544906e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.323035141 
89           NO_ID 0.0001135033289 -2.464839947e-05 -0.000107275659 -4.83885827e-05 1.906070076e-05 7.86769665e-05 0.0001759807209 0.0001619584338 -0.0001640906718 6.328005064e-05 -2.343129943e-05 -0.0002713595345 -0.0001155113889 -9.43642269e-05 -0.000224818914 -5.916753404e-05 -9.245310324e-06 -0.0001510464824 -0.0001085993766 -7.490751884e-05 -0.0001242634721 -8.835127633e-05 -3.892650745e-05 -0.0001228178989 -5.833274622e-05 -3.018375912e-05 -7.169406069e-05 -3.040832512e-05 -3.903782687e-05 -6.880188989e-05 -5.491054065e-06 -3.971500389e-06 -1.750765501e-05 -4.072222703e-05 -8.918324148e-06 -3.301017656e-05 -3.075769591e-05 3.668562959e-05 -6.887579697e-05 -6.07529335e-05 -9.717883238e-06 1.867488033e-05 -4.810723177e-05 1.455787182e-05 -6.084726753e-06 3.512532159e-06 -3.295164289e-06 -6.637457512e-05 6.392278888e-05 -0.0002479048831 -0.0001548370699 0.0004577474184 0.002583906763 0.002577817068 0.0008486803604 -0.0001976251338 -0.0001665413134 1.466095663e-05 6.593975251e-05 -5.258221806e-06 0.0001766411088 -1.684339012e-05 9.834523403e-06 0.000105178773 3.998557761e-05 -0.0003360883758 7.231528015e-05 0.0002688585282 0.0002947262922 0.0004214385824 0.0002052788706 3.750914958e-05 0.0001300923223 -1.291005408e-05 3.35568705e-06 0.0001580305741 8.205745986e-05 1.719784479e-05 6.540051755e-05 3.805767884e-05 3.034637366e-05 1.888558478e-05 2.334535005e-05 -1.297410769e-06 1.532993926e-05 5.339889495e-05 2.928049486e-05 3.785399323e-05 -1.350761472e-05 4.635805695e-05 6.262156809e-05 -4.42089861e-05 9.257914402e-06 -3.834176718e-06 -2.60377967e-05 4.389780982e-05 8.990781621e-05 3.774309319e-05 -2.481840562e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.240941561 
90           NO_ID 0.0001127657905 -2.441529945e-05 -0.0001070639306 -4.83436873e-05 1.978443193e-05 7.83512681e-05 0.0001765669305 0.0001612206611 -0.0001649711166 6.309487775e-05 -2.371748666e-05 -0.0002725787364 -0.0001172195803 -9.518651806e-05 -0.0002257340086 -6.018791549e-05 -9.567552006e-06 -0.0001510849083 -0.0001097898344 -7.571968333e-05 -0.000124033348 -9.01873219e-05 -4.099356738e-05 -0.0001230447551 -5.920409618e-05 -3.201857789e-05 -7.249808443e-05 -3.050211326e-05 -3.932394863e-05 -6.881684668e-05 -4.784605735e-06 -3.416478892e-06 -1.718907643e-05 -4.025287257e-05 -7.954747152e-06 -3.229588772e-05 -3.081068869e-05 3.678573286e-05 -6.869400757e-05 -6.056117089e-05 -9.861922358e-06 1.863131936e-05 -4.803682143e-05 1.456584872e-05 -5.914986961e-06 3.704209421e-06 -3.140539266e-06 -6.693824927e-05 6.333353365e-05 -0.0002457163894 -0.0001545227215 0.0004534434504 0.002571513232 0.002563477737 0.0008456637084 -0.0001959955126 -0.0001678632706 1.425483435e-05 6.746116062e-05 -4.491078916e-06 0.0001758461717 -1.676625891e-05 9.527753687e-06 0.0001054368798  3.9510087e-05 -0.0003358491558 7.32267523e-05 0.0002669966453 0.000295652293 0.0004223793343 0.0002050963036 3.735329421e-05 0.0001295424444 -1.379695471e-05 2.521550566e-06 0.0001574286266 8.185580364e-05 1.716409463e-05 6.566966891e-05 3.900777494e-05 3.053848069e-05 1.810125482e-05 2.406652828e-05 -4.046388572e-07 1.439352871e-05 5.283607269e-05 2.931286673e-05 3.722183993e-05 -1.433043607e-05 4.582743204e-05 6.190760245e-05 -4.48583928e-05 9.285131636e-06 -3.140335399e-06 -2.570675228e-05 4.35893612e-05 8.946299291e-05 3.750301182e-05 -2.477024933e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.212388429 
91           NO_ID 0.000112765791 -2.441529962e-05 -0.0001070639307 -4.834368733e-05 1.978443142e-05 7.835126833e-05 0.0001765669301 0.0001612206616 -0.000164971116 6.309487788e-05 -2.371748646e-05 -0.0002725787355 -0.0001172195791 -9.518651748e-05 -0.000225734008 -6.018791477e-05 -9.56755178e-06 -0.0001510849083 -0.0001097898335 -7.571968276e-05 -0.0001240333481 -9.018732061e-05 -4.099356593e-05 -0.0001230447549 -5.920409557e-05 -3.201857661e-05 -7.249808386e-05 -3.05021132e-05 -3.932394843e-05 -6.881684667e-05 -4.78460623e-06 -3.416479281e-06 -1.718907665e-05 -4.02528729e-05 -7.954747827e-06 -3.229588822e-05 -3.081068865e-05 3.678573279e-05 -6.86940077e-05 -6.056117103e-05 -9.861922257e-06 1.863131939e-05 -4.803682148e-05 1.456584871e-05 -5.91498708e-06 3.704209286e-06 -3.140539374e-06 -6.693824888e-05 6.333353407e-05 -0.0002457163909 -0.0001545227217 0.0004534434535  0.00257151324 0.002563477747 0.0008456637105 -0.0001959955137 -0.0001678632697 1.425483464e-05 6.746115955e-05 -4.491079454e-06 0.0001758461723 -1.676625896e-05 9.527753902e-06 0.0001054368796 3.951008733e-05 -0.0003358491559 7.322675166e-05 0.0002669966466 0.0002956522923 0.0004223793336 0.0002050963038 3.735329432e-05 0.0001295424447 -1.379695409e-05 2.52155115e-06 0.000157428627 8.185580378e-05 1.716409466e-05 6.566966872e-05 3.900777427e-05 3.053848055e-05 1.810125537e-05 2.406652778e-05 -4.046394831e-07 1.439352937e-05 5.283607308e-05 2.931286671e-05 3.722184038e-05 -1.433043549e-05 4.582743241e-05 6.190760295e-05 -4.485839234e-05 9.285131617e-06 -3.140335885e-06 -2.570675252e-05 4.358936142e-05 8.946299322e-05 3.750301199e-05 -2.477024936e-05   4.874966e-05  -4.697935e-05  -9.586034e-06  -4.458231e-05  -1.596734e-06   2.971442e-05   2.870857e-05   2.998787e-05  -4.895559e-05  -1.490791e-05   1.637175e-05   1.160415e-05  -1.311704e-05  -2.642665e-05  -3.146355e-05   2.746281e-05   3.735909e-05   4.493177e-05   4.395392e-05  -2.539858e-05   -3.81702e-05    2.212388429 
